,lgX,eventId,eventStart,Teamid_0,Teamid_1,siX,btX,marketLineId,marketId,points,american_price,price,sourcePrice
18789,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms20:an0,bt1,155,221801379,1492137,,155,2.55
18790,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms20:an0,bt3,-110,221801381,1492194,65.0,-110,1.91
18791,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms21:an0,bt2,-118,221923925,1492166,2.5,-118,-118.0
18792,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms21:an0,bt1,125,221923923,1492137,,125,125.0
18793,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms21:an0,bt3,-118,221923927,1492194,65.0,-118,-118.0
18794,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms17:an0,bt2,-113,221792796,1492166,3.0,-113,1.88496
18795,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms17:an0,bt3,-110,221792798,1492194,65.0,-110,1.90909
18796,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms9:an0,bt2,-105,221800216,1492166,2.0,-105,-105.0
18797,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms9:an0,bt3,-110,221800258,1492194,65.0,-110,-110.0
18798,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms10:an0,bt2,-105,221808316,1492166,2.0,-105,-105.0
18799,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms10:an0,bt1,140,221808314,1492137,,140,140.0
18800,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms10:an0,bt3,-110,221808318,1492194,65.0,-110,-110.0
18801,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms53:an0,bt2,-103,221800511,1492166,2.0,-103,-103.0
18802,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms53:an0,bt3,-108,221800513,1492194,65.0,-108,-108.0
18803,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms11:an0,bt2,-110,221829239,1492166,-1.0,-110,1.94174
18804,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms11:an0,bt1,-110,221829236,1492137,,-110,2.32558
18805,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms11:an0,bt3,-110,221829242,1492194,-1.0,-110,1.94174
18806,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms6:an0,bt2,-110,221852007,1492166,-1.0,-110,-105.0
18807,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms6:an0,bt1,-110,221852005,1492137,,-110,-105.0
18808,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms6:an0,bt3,-110,221852009,1492194,-1.0,-110,-115.0
18809,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms1:an0,bt2,-115,221816287,1492166,2.5,-115,1.86956522
18810,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms1:an0,bt1,150,221816294,1492137,0.0,150,2.5
18811,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms1:an0,bt3,-115,221816291,1492194,64.5,-115,1.86956522
18812,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms4:an0,bt2,100,221821680,1492166,2.5,100,2.0
18813,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms4:an0,bt1,135,221821679,1492137,,135,2.35
18814,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms4:an0,bt3,-105,221821681,1492194,65.5,-105,1.95238
18815,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms54:an0,bt2,-110,221800253,1492166,2.5,-110,-110.0
18816,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms54:an0,bt3,-112,221800888,1492194,65.0,-112,-112.0
18817,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms28:an0,bt2,-110,221822824,1492166,2.5,-110,1.90909090909091
18818,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms28:an0,bt1,155,221822959,1492137,0.0,155,2.55
18819,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms28:an0,bt3,-110,221822827,1492194,65.0,-110,1.90909090909091
18820,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms7:an0,bt2,-110,221798090,1492166,-1.0,-110,-114.0
18821,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms7:an0,bt1,-110,221798086,1492137,,-110,143.0
18822,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms7:an0,bt3,-110,221798096,1492194,-1.0,-110,-107.0
18823,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms2:an0,bt2,-115,221800015,1492166,2.5,-115,-115.0
18824,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms2:an0,bt1,140,221800011,1492137,0.0,140,140.0
18825,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms60:an0,bt2,-115,221046189,1492166,2.5,-115,1.87
18826,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms60:an0,bt1,140,221046191,1492137,,140,2.4
18827,lg4:pt2:pregame,35399,2022-12-16T00:00:00,158,335,si0:ms60:an0,bt3,-105,221046187,1492194,65.5,-105,1.95
18828,lg4:pt2:pregame,35400,2022-12-17T01:00:00,250,486,si1:ms60:an0,bt3,-115,222044118,1497801,61.5,-115,1.87
18829,lg4:pt2:pregame,35400,2022-12-17T01:00:00,250,486,si1:ms60:an0,bt2,-120,222044116,1497787,-13.5,-120,1.83
18830,lg4:pt2:pregame,35400,2022-12-17T01:00:00,250,486,si0:ms60:an0,bt3,-115,222044119,1497802,61.5,-115,1.87
18831,lg4:pt2:pregame,35400,2022-12-17T01:00:00,250,486,si0:ms60:an0,bt2,-110,222044117,1497788,13.5,-110,1.91
18832,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms1:an0,bt3,105,221832806,1492144,65.5,105,2.05
18833,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms1:an0,bt1,-575,221832808,1492088,0.0,-575,1.17391305
18834,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms1:an0,bt2,-115,221832804,1492116,-7.5,-115,1.86956522
18835,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms28:an0,bt3,-110,221822854,1492144,66.0,-110,1.90909090909091
18836,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms28:an0,bt1,-400,221823197,1492088,0.0,-400,1.25
18837,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms28:an0,bt2,-110,221822852,1492116,-7.0,-110,1.90909090909091
18838,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms17:an0,bt3,-114,221792819,1492144,65.5,-114,1.87719
18839,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms17:an0,bt2,-109,221792817,1492116,-7.0,-109,1.91743
18840,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms7:an0,bt3,-110,221826900,1492144,-1.0,-110,-110.0
18841,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms7:an0,bt1,-110,221826892,1492088,,-110,-377.0
18842,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms7:an0,bt2,-110,221826896,1492116,-1.0,-110,-112.0
18843,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms27:an0,bt3,-114,221792738,1492144,65.5,-114,1.87719
18844,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms27:an0,bt2,-109,221792736,1492116,-7.0,-109,1.91743
18845,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms21:an0,bt3,-125,221944258,1492144,65.5,-125,-125.0
18846,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms21:an0,bt1,-400,221944254,1492088,,-400,-400.0
18847,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms21:an0,bt2,-118,221944256,1492116,-7.0,-118,-118.0
18848,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms20:an0,bt3,-110,221829117,1492144,66.0,-110,1.91
18849,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms20:an0,bt1,-417,221829115,1492088,,-417,1.24
18850,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms20:an0,bt2,-110,221829116,1492116,-6.5,-110,1.91
18851,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms60:an0,bt3,-115,221052195,1492144,65.5,-115,1.87
18852,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms60:an0,bt1,-500,221052197,1492088,,-500,1.2
18853,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms60:an0,bt2,-105,221052191,1492116,-7.5,-105,1.95
18854,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms10:an0,bt3,-110,221872015,1492144,66.0,-110,-110.0
18855,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms10:an0,bt1,-430,221872011,1492088,,-430,-430.0
18856,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms10:an0,bt2,-110,221872013,1492116,-7.0,-110,-110.0
18857,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms59:an0,bt3,-110,221933316,1492144,65.5,-110,-110.0
18858,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms59:an0,bt1,-450,221933318,1492088,0.0,-450,-450.0
18859,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si0:ms59:an0,bt2,-110,221846155,1492116,-7.0,-110,-110.0
18860,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms1:an0,bt3,-135,221832805,1492142,65.5,-135,1.74074075
18861,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms1:an0,bt1,340,221832807,1492086,0.0,340,4.4
18862,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms1:an0,bt2,-115,221832803,1492114,7.5,-115,1.86956522
18863,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms7:an0,bt3,-110,221826899,1492142,-1.0,-110,-110.0
18864,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms7:an0,bt1,-110,221826891,1492086,,-110,278.0
18865,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms7:an0,bt2,-110,221826895,1492114,-1.0,-110,-108.0
18866,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms27:an0,bt3,-112,221792735,1492142,65.5,-112,1.89286
18867,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms27:an0,bt2,-117,221792733,1492114,7.0,-117,1.8547
18868,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms28:an0,bt3,-110,221822853,1492142,66.0,-110,1.90909090909091
18869,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms28:an0,bt1,330,221823196,1492086,0.0,330,4.3
18870,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms28:an0,bt2,-110,221822851,1492114,7.0,-110,1.90909090909091
18871,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms20:an0,bt3,-110,221829114,1492142,66.0,-110,1.91
18872,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms20:an0,bt1,320,221829111,1492086,,320,4.2
18873,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms20:an0,bt2,-110,221829112,1492114,6.5,-110,1.91
18874,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms59:an0,bt3,-110,221933315,1492142,65.5,-110,-110.0
18875,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms59:an0,bt1,330,221933317,1492086,0.0,330,330.0
18876,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms59:an0,bt2,-110,221846154,1492114,7.0,-110,-110.0
18877,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms17:an0,bt3,-112,221792816,1492142,65.5,-112,1.89286
18878,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms17:an0,bt2,-117,221792814,1492114,7.0,-117,1.8547
18879,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms21:an0,bt3,-110,221944257,1492142,65.5,-110,-110.0
18880,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms21:an0,bt1,260,221944253,1492086,,260,260.0
18881,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms21:an0,bt2,-118,221944255,1492114,7.0,-118,-118.0
18882,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms60:an0,bt3,-115,221052193,1492142,65.5,-115,1.87
18883,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms60:an0,bt1,340,221052196,1492086,,340,4.4
18884,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms60:an0,bt2,-125,221052190,1492114,7.5,-125,1.8
18885,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms10:an0,bt3,-110,221872014,1492142,66.0,-110,-110.0
18886,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms10:an0,bt1,320,221872010,1492086,,320,320.0
18887,lg4:pt2:pregame,35779,2022-12-16T01:00:00,304,1387,si1:ms10:an0,bt2,-110,221872012,1492114,7.0,-110,-110.0
18888,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms9:an0,bt3,-110,221801145,1493965,63.5,-110,-110.0
18889,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms9:an0,bt2,-110,221801143,1493951,0.0,-110,-110.0
18890,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms6:an0,bt3,-110,221852025,1493965,-1.0,-110,-115.0
18891,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms6:an0,bt2,-110,221852021,1493951,-1.0,-110,-110.0
18892,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms6:an0,bt1,-110,221852017,1493937,,-110,-110.0
18893,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms4:an0,bt3,105,221813831,1493965,64.5,105,2.05
18894,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms4:an0,bt2,105,221813830,1493951,-0.5,105,2.05
18895,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms4:an0,bt1,-110,221813829,1493937,,-110,1.90909
18896,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms1:an0,bt3,-115,221816304,1493965,63.5,-115,1.86956522
18897,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms1:an0,bt2,-110,221816302,1493951,0.5,-110,1.90909091
18898,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms1:an0,bt1,-115,221816307,1493937,0.0,-115,1.86956522
18899,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms60:an0,bt3,-110,221015508,1493965,63.5,-110,1.91
18900,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms60:an0,bt2,-125,221015510,1493951,0.5,-125,1.8
18901,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms60:an0,bt1,-115,221015506,1493937,,-115,1.87
18902,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms59:an0,bt3,-110,221838412,1493965,63.5,-110,-110.0
18903,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms59:an0,bt2,-110,221836913,1493951,0.0,-110,-110.0
18904,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms59:an0,bt1,-120,221838369,1493937,0.0,-120,-120.0
18905,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms54:an0,bt3,-110,221800906,1493965,63.5,-110,-110.0
18906,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms54:an0,bt2,-110,221800904,1493951,0.0,-110,-110.0
18907,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms53:an0,bt3,-108,221800795,1493965,63.5,-108,-108.0
18908,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms53:an0,bt2,-108,221800793,1493951,0.0,-108,-108.0
18909,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms28:an0,bt3,-110,221822804,1493965,63.5,-110,1.90909090909091
18910,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms28:an0,bt2,-110,221822802,1493951,0.0,-110,1.90909090909091
18911,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms28:an0,bt1,-110,221823069,1493937,0.0,-110,1.90909090909091
18912,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms27:an0,bt3,-110,221792761,1493965,63.5,-110,1.90909
18913,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms27:an0,bt2,-113,221792758,1493951,0.5,-113,1.88496
18914,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms21:an0,bt3,-118,222010402,1493965,63.0,-118,-118.0
18915,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms21:an0,bt2,-118,222010400,1493951,0.0,-118,-118.0
18916,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms21:an0,bt1,-118,222010396,1493937,,-118,-118.0
18917,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms20:an0,bt3,-110,221801394,1493965,64.0,-110,1.91
18918,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms20:an0,bt2,-110,221801392,1493951,0.0,-110,1.91
18919,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms20:an0,bt1,-110,221801391,1493937,,-110,1.91
18920,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms17:an0,bt3,-110,221792841,1493965,63.5,-110,1.90909
18921,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms17:an0,bt2,-113,221792839,1493951,0.5,-113,1.88496
18922,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms11:an0,bt3,-110,221829310,1493965,-1.0,-110,1.88679
18923,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms11:an0,bt2,-110,221829308,1493951,-1.0,-110,1.98019
18924,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms11:an0,bt1,-110,221829306,1493937,,-110,1.90476
18925,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms10:an0,bt3,-105,221809328,1493965,64.0,-105,-105.0
18926,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms10:an0,bt2,-115,221809326,1493951,0.5,-115,-115.0
18927,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms10:an0,bt1,-105,221809473,1493937,,-105,-105.0
18928,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms7:an0,bt3,-110,221798255,1493965,-1.0,-110,-104.0
18929,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms7:an0,bt2,-110,221798251,1493951,-1.0,-110,-107.0
18930,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms7:an0,bt1,-110,221798249,1493937,,-110,103.0
18931,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms60:an0,bt3,-120,221015507,1493964,63.5,-120,1.83
18932,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms60:an0,bt2,-105,221015509,1493950,-0.5,-105,1.95
18933,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms60:an0,bt1,-115,221015505,1493936,,-115,1.87
18934,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms59:an0,bt3,-110,221838411,1493964,63.5,-110,-110.0
18935,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms59:an0,bt2,-110,221836912,1493950,0.0,-110,-110.0
18936,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms59:an0,bt1,-110,221838368,1493936,0.0,-110,-110.0
18937,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms54:an0,bt3,-110,221800905,1493964,63.5,-110,-110.0
18938,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms54:an0,bt2,-110,221800903,1493950,0.0,-110,-110.0
18939,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms53:an0,bt3,-108,221800794,1493964,63.5,-108,-108.0
18940,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms53:an0,bt2,-108,221800792,1493950,0.0,-108,-108.0
18941,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms28:an0,bt3,-110,221822803,1493964,63.5,-110,1.90909090909091
18942,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms28:an0,bt2,-110,221822801,1493950,0.0,-110,1.90909090909091
18943,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms28:an0,bt1,-110,221823068,1493936,0.0,-110,1.90909090909091
18944,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms27:an0,bt3,-115,221792756,1493964,63.5,-115,1.86957
18945,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms27:an0,bt2,-113,221792754,1493950,-0.5,-113,1.88496
18946,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms21:an0,bt3,-118,222010401,1493964,63.0,-118,-118.0
18947,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms21:an0,bt2,-118,222010398,1493950,0.0,-118,-118.0
18948,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms21:an0,bt1,-118,222010395,1493936,,-118,-118.0
18949,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms20:an0,bt3,-110,221801390,1493964,64.0,-110,1.91
18950,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms20:an0,bt2,-110,221801389,1493950,0.0,-110,1.91
18951,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms20:an0,bt1,-110,221801388,1493936,,-110,1.91
18952,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms17:an0,bt3,-115,221792837,1493964,63.5,-115,1.86957
18953,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms17:an0,bt2,-113,221792835,1493950,-0.5,-113,1.88496
18954,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms11:an0,bt3,-110,221829309,1493964,-1.0,-110,1.96078
18955,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms11:an0,bt2,-110,221829307,1493950,-1.0,-110,1.86915
18956,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms11:an0,bt1,-110,221829305,1493936,,-110,1.94174
18957,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms10:an0,bt3,-115,221809327,1493964,64.0,-115,-115.0
18958,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms10:an0,bt2,-105,221809325,1493950,-0.5,-105,-105.0
18959,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms10:an0,bt1,-115,221809472,1493936,,-115,-115.0
18960,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms9:an0,bt3,-110,221801144,1493964,63.5,-110,-110.0
18961,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms9:an0,bt2,-110,221801142,1493950,0.0,-110,-110.0
18962,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms7:an0,bt3,-110,221798252,1493964,-1.0,-110,-117.0
18963,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms7:an0,bt2,-110,221798250,1493950,-1.0,-110,-113.0
18964,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms7:an0,bt1,-110,221798248,1493936,,-110,-125.0
18965,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms6:an0,bt3,-110,221852023,1493964,-1.0,-110,-105.0
18966,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms6:an0,bt2,-110,221852019,1493950,-1.0,-110,-110.0
18967,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms6:an0,bt1,-110,221852016,1493936,,-110,-110.0
18968,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms4:an0,bt3,-125,221813828,1493964,64.5,-125,1.8
18969,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms4:an0,bt2,-125,221813827,1493950,0.5,-125,1.8
18970,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms4:an0,bt1,-110,221813826,1493936,,-110,1.90909
18971,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms1:an0,bt3,-115,221816303,1493964,63.5,-115,1.86956522
18972,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms1:an0,bt2,-120,221816301,1493950,-0.5,-120,1.83333334
18973,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms1:an0,bt1,-115,221816306,1493936,0.0,-115,1.86956522
18974,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms2:an0,bt2,-106,221800607,1493951,-0.5,-106,-106.0
18975,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si0:ms2:an0,bt1,-115,221800613,1493937,0.0,-115,-115.0
18976,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms2:an0,bt2,-114,221800603,1493950,0.5,-114,-114.0
18977,lg4:pt2:pregame,35810,2022-12-16T03:30:00,456,404,si1:ms2:an0,bt1,-105,221800610,1493936,0.0,-105,-105.0
18978,lg4:pt2:pregame,39172,2022-12-17T00:00:00,150,316,si1:ms2:an0,bt3,-106,222266579,1497769,63.5,-106,-106.0
18979,lg4:pt2:pregame,39172,2022-12-17T00:00:00,150,316,si1:ms2:an0,bt2,-118,222266585,1497742,-1.5,-118,-118.0
18980,lg4:pt2:pregame,39172,2022-12-17T00:00:00,150,316,si1:ms60:an0,bt3,-110,222263041,1497769,63.5,-110,1.91
18981,lg4:pt2:pregame,39172,2022-12-17T00:00:00,150,316,si1:ms60:an0,bt2,-125,222263045,1497742,-1.5,-125,1.8
18982,lg4:pt2:pregame,39172,2022-12-17T00:00:00,150,316,si1:ms60:an0,bt1,-160,222263043,1497724,,-160,1.63
